frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
126,1.0,[8.109362590083975 248.44522314045963 446.1962696970211 605.8580357459648],[147.3128204345703 501.5577697753906 311.33197021484375 557.0761108398438],0.7579991221427917,06BZ4041,None
150,1.0,[9.891925511201634 248.7082250156392 448.1870339267893 605.9169986201601],[151.76943969726562 504.2092590332031 314.34356689453125 560.0369262695312],0.7647550702095032,06BZ4041,None
156,1.0,[10.17049216491668 248.8166865455075 448.41825976044765 605.9662757642488],[151.99685668945312 504.4876708984375 313.9539489746094 561.1287231445312],0.7692932486534119,06BZ4041,None
162,1.0,[10.26156520864842 248.99531349228343 448.5612775028476 606.405151963947],[151.63180541992188 504.51959228515625 313.9769592285156 562.293701171875],0.7721570730209351,06BZ4041,None
168,1.0,[10.588651519788328 249.23077449153695 448.80254658076524 606.7345020672072],[150.7530975341797 503.1993103027344 313.86749267578125 562.2830200195312],0.7765518426895142,06BZ4041,None
174,1.0,[10.75047648738078 249.33745986723332 449.00540911325504 606.8467406673617],[149.03903198242188 502.8028869628906 313.96405029296875 563.2465209960938],0.7844982147216797,06BZ4041,None
180,1.0,[10.824479661948232 249.7841503624116 449.0892642835247 607.3531403878151],[148.86366271972656 504.57281494140625 314.441162109375 563.2182006835938],0.7770845293998718,06BZ4041,None
186,1.0,[11.262625638647194 250.04264898952974 449.48791663682994 607.6098725367525],[149.4500274658203 504.9262390136719 315.09759521484375 563.0086669921875],0.7724076509475708,06BZ4041,None
192,1.0,[11.445122079586895 250.16415929768394 449.6968847046861 607.6457303912917],[150.0759735107422 505.5653991699219 316.3111877441406 563.5980224609375],0.7875854969024658,06BZ4041,None
198,1.0,[11.738908926936261 250.4186785724252 449.9607538546188 607.755071367033],[150.61395263671875 504.9436950683594 318.3148498535156 563.1838989257812],0.7681972980499268,06BZ4041,None
204,1.0,[12.07842693972546 250.6127709550715 450.1521065633111 607.7311841057756],[152.1517791748047 506.3665771484375 317.8479309082031 562.1775512695312],0.7627793550491333,06BZ4041,None
210,1.0,[12.553271119538351 251.13872477286628 450.40966282633224 608.0269980643468],[152.6666717529297 507.0425109863281 318.1060791015625 562.79443359375],0.7820379137992859,06BZ4041,None
216,1.0,[12.682764604332988 251.43841789642582 450.37088804305415 608.3892950933459],[152.38385009765625 507.6550598144531 318.2425537109375 562.5110473632812],0.7757750749588013,06BZ4041,None
222,1.0,[12.831924640618013 251.77245899006317 450.43083657205807 608.9396273928603],[151.49342346191406 507.1517028808594 318.1173095703125 562.9646606445312],0.7712568044662476,06BZ4041,None
228,1.0,[13.065660116037435 251.9283322647953 450.59091394876737 608.985732044607],[152.53451538085938 507.2566833496094 317.1413879394531 562.2318725585938],0.7669738531112671,06BZ4041,None
234,1.0,[13.297681371551022 252.035044164827 450.7528521088501 609.1183654677477],[152.5968017578125 507.12530517578125 317.5763244628906 562.6287841796875],0.7683078646659851,06BZ4041,None
240,1.0,[13.149543762446626 251.9749956651982 450.6287531813941 608.928808236482],[152.8614044189453 507.55853271484375 317.2494812011719 562.4341430664062],0.7662568688392639,06BZ4041,None
246,1.0,[13.129647314275104 252.08925166288245 450.6580437060546 608.863646429714],[152.46470642089844 506.7859191894531 317.7447204589844 564.7213134765625],0.7745219469070435,06BZ4041,None
252,1.0,[13.183301797470364 252.3162817730226 450.68745506177277 609.0006517993611],[152.54019165039062 506.9741516113281 318.0281066894531 564.8206787109375],0.7759630680084229,06BZ4041,None
258,1.0,[13.47490628068698 252.2626949156593 450.81448295158134 608.8454546775681],[151.75881958007812 506.3709716796875 317.61175537109375 565.0938720703125],0.7764135599136353,06BZ4041,None
264,1.0,[13.744286035651726 252.06980988752048 451.117701761963 608.6349160921428],[151.33837890625 507.5343933105469 318.2566833496094 565.0916748046875],0.7724448442459106,06Bz4041,None
270,1.0,[14.066258825507418 251.79544492111532 451.51410886829933 608.3148803777657],[151.7450408935547 507.0163269042969 317.7179870605469 563.2532958984375],0.7668576240539551,06BZ4041,None
276,1.0,[14.509121106021922 251.71364914421503 451.8238797064671 608.455507877147],[152.36569213867188 507.2367248535156 317.785888671875 562.83984375],0.766491174697876,06BZ4041,None
306,1.0,[15.789399422079583 251.0545467181148 452.3263453979466 607.1988561359427],[154.22488403320312 507.2330627441406 318.8033142089844 562.4817504882812],0.7633630037307739,06BZ4041,None
