frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
29,2.0,[1.3526173146937026 411.20635202631746 976.3342566581013 1245.0193686039645],[214.5478515625 1008.2941284179688 598.882568359375 1137.4569091796875],0.7639965415000916,06BHK527,None
30,2.0,[1.3308473729341586 411.9036592097671 974.1771832741467 1243.9961575143602],[212.76910400390625 1009.4265747070312 597.3741455078125 1135.41552734375],0.7634768486022949,06BHK527,None
31,2.0,[1.6006147530158614 411.9582479507556 972.8694858907081 1243.043774931457],[210.674560546875 1008.3803100585938 596.3318481445312 1135.5289306640625],0.7663612365722656,06BHK527,None
32,2.0,[2.038951531504722 412.0209132790775 972.2005563452192 1242.151895586716],[210.05584716796875 1007.5263061523438 596.3142700195312 1135.9658203125],0.7678598761558533,06BHK527,None
33,2.0,[2.4446727576125795 411.8818489003731 971.7623505165898 1241.1090230393224],[209.91119384765625 1007.2783813476562 596.0015869140625 1135.0865478515625],0.7668011784553528,06BHK527,None
34,2.0,[3.1647470351980473 412.7213809533516 972.3001349196358 1241.200960519799],[209.98983764648438 1006.9784545898438 596.1934204101562 1135.68505859375],0.767299473285675,06BHK527,None
35,2.0,[3.0348743784119847 412.8458407481974 971.6054870019846 1241.0390989582847],[210.41757202148438 1007.2362670898438 596.6298217773438 1135.4161376953125],0.7662400007247925,06BHK527,None
37,2.0,[3.0715123965155726 412.71590571611034 970.2284302381296 1239.9714688611239],[210.1079559326172 1006.8783569335938 596.3740234375 1135.6815185546875],0.7664756774902344,06BHK527,None
38,2.0,[3.14204835116459 413.2371185302756 969.8335515270234 1240.9834566122295],[209.71133422851562 1006.0215454101562 596.6665649414062 1136.50244140625],0.7680940628051758,06BHK527,None
40,2.0,[3.3329276530506604 414.56326281928057 969.1916274095121 1243.2578711705341],[211.36643981933594 1007.0517578125 594.832275390625 1136.77587890625],0.7692180871963501,06BHK527,None
41,2.0,[3.441576351891513 415.22929444637214 969.0059437877127 1244.231576459722],[211.97035217285156 1007.6846923828125 595.1279296875 1137.6983642578125],0.7675598859786987,06BHK527,None
42,2.0,[3.5152501745502605 416.48820299000977 968.9989860228121 1245.6457553378043],[211.72459411621094 1008.5625 596.4864501953125 1140.6229248046875],0.7651357650756836,06BHK527,None
43,2.0,[3.6558962000906945 418.3671472614606 969.3790610439364 1247.5723969262192],[213.19598388671875 1010.260986328125 596.9771728515625 1145.5928955078125],0.7662598490715027,06BHK527,None
45,2.0,[3.9851094810625227 422.3982818220069 971.0157086105114 1252.0302259740492],[211.20579528808594 1011.9131469726562 597.4679565429688 1142.4273681640625],0.7641564011573792,06BHK527,None
46,2.0,[3.789341934826666 424.0239886376641 971.1594453942432 1253.297000376934],[213.2494354248047 1014.3350830078125 597.5369873046875 1140.0274658203125],0.7797623872756958,06BHK527,None
