frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
58,1.0,[3.763434307014677 80.01292586787724 1073.625963533047 1285.0156085070066],[307.1330261230469 1045.0059814453125 756.3579711914062 1160.3126220703125],0.7114293575286865,AERNe401,None
59,1.0,[3.4026653440974997 81.53617855187531 1074.0705435970672 1284.0988271152019],[312.4214782714844 1043.979248046875 756.9521484375 1167.595947265625],0.7353808283805847,B401,None
60,1.0,[3.09297282400496 83.26622352532536 1074.7369581346684 1284.4496502414688],[314.2969665527344 1044.2442626953125 753.6428833007812 1168.79736328125],0.7538990378379822,A401,None
61,1.0,[2.5314989711000635 86.60042969979168 1075.371501662852 1287.7279410124731],[317.1238098144531 1046.4232177734375 755.1615600585938 1168.8790283203125],0.7501579523086548,5L01,None
62,1.0,[1.7032268067040377 90.97224884198465 1075.3512208206926 1290.9996462327563],[319.1136474609375 1048.66748046875 757.7047119140625 1168.8245849609375],0.7524569034576416,B401,None
63,1.0,[1.235134350480962 94.70224709225533 1075.4574646246874 1293.5834336749353],[317.9791259765625 1048.950927734375 754.935791015625 1173.497314453125],0.7655988335609436,Ao1,None
64,1.0,[1.0460799709143203 99.34760882687056 1075.8607865914373 1298.167801460613],[320.2350769042969 1052.6241455078125 756.3740844726562 1175.1470947265625],0.7635288834571838,BB401,None
65,1.0,[0.9122546759043644 101.566396705986 1076.1665869331182 1298.482861825984],[318.7184753417969 1052.3148193359375 757.2691040039062 1178.43310546875],0.7551707625389099,e401,None
66,1.0,[0.7819820539431248 104.48969021243454 1076.3596534543312 1299.9027041487839],[317.9021911621094 1051.0694580078125 757.7720947265625 1180.6072998046875],0.7610060572624207,A001,None
67,1.0,[0.5436100785232156 107.12352534611409 1076.2259131146825 1302.8793362241827],[317.5978088378906 1051.3389892578125 758.98828125 1179.9422607421875],0.7585542798042297,BN,None
68,1.0,[0.39792551267407816 107.91790187577067 1076.0956233920679 1303.4763312089958],[317.6513671875 1052.142578125 758.9192504882812 1179.2939453125],0.7567462921142578,Ae401,None
69,1.0,[0.3500821401249823 107.16279165742651 1076.0045311723784 1300.1454989164831],[319.0257568359375 1049.9512939453125 761.6456909179688 1179.5684814453125],0.7664538025856018,BEDI,None
70,1.0,[0.45470276019545963 109.79574250541987 1076.2460678165953 1300.7248927226694],[323.3039245605469 1053.377685546875 764.8001098632812 1178.353759765625],0.7506508827209473,Ae401,None
71,1.0,[0.36315116465652864 113.65877823236008 1076.1181070775742 1303.5606702128757],[323.5315246582031 1055.56591796875 765.9661254882812 1181.901123046875],0.7400878071784973,BEDII,None
72,1.0,[0.204669532554135 116.83389819719139 1075.7159769865032 1304.8978406903657],[319.481689453125 1055.2904052734375 761.8295288085938 1184.0234375],0.7382100820541382,e01,None
73,1.0,[0.11718885388881972 120.242969174947 1075.3385135520325 1306.4588651113309],[321.45501708984375 1062.749267578125 759.1495971679688 1185.936767578125],0.7457609176635742,AD,None
74,1.0,[0.10267510465928353 124.84004463354142 1075.0639287600948 1309.5124418912824],[320.1254577636719 1067.40380859375 755.9893798828125 1187.5316162109375],0.7393382787704468,AE401,None
75,1.0,[0.5567198588337305 125.9690995095956 1075.0815875371868 1307.9192495105085],[316.44268798828125 1063.8563232421875 755.39453125 1192.719482421875],0.7482584118843079,Be401,None
76,1.0,[0.9484905658515572 128.3575986882048 1075.0050702734206 1307.7130763062082],[315.16204833984375 1063.038330078125 754.8549194335938 1192.8797607421875],0.7563009262084961,B,None
77,1.0,[0.7716038935672032 129.77955213340294 1074.4632729072782 1306.927663108207],[315.98748779296875 1062.2413330078125 754.7611694335938 1192.5521240234375],0.7609137892723083,BED,None
78,1.0,[0.7261722428274879 131.30405330286544 1074.2540412068056 1306.5797825722068],[315.3520202636719 1061.384765625 755.6014404296875 1193.05224609375],0.769345223903656,BAD,None
79,1.0,[0.7511693702721232 133.4812724449422 1073.9427470203664 1307.2683715872208],[315.27484130859375 1064.543701171875 754.3810424804688 1193.117431640625],0.7534921765327454,Ae401,None
80,1.0,[2.2479144813332823 133.01827725954786 1073.7986258699154 1306.1628434793695],[317.08721923828125 1072.4754638671875 754.2123413085938 1191.602783203125],0.7475160360336304,ARWEL01,None
81,1.0,[1.5086284006900996 138.56446016775453 1071.6192205198731 1308.7914572961456],[316.8064880371094 1076.240966796875 752.917236328125 1191.9888916015625],0.7473963499069214,AY601,None
82,1.0,[2.833196301825865 135.71211111105015 1072.1833360298542 1305.3244580407945],[315.8066711425781 1072.4036865234375 753.9349975585938 1194.385498046875],0.7616032361984253,AL01,None
83,1.0,[1.6298103417914263 138.17017643592362 1071.4300134229222 1306.107710064089],[323.0325622558594 1075.027587890625 754.6619262695312 1193.9967041015625],0.7719172239303589,B,None
84,1.0,[1.524643492680525 148.3151662386016 1072.2426949909213 1313.4013309904362],[325.2066650390625 1084.541015625 755.27197265625 1196.339599609375],0.7498761415481567,AWE401,None
85,1.0,[1.5609472337255283 154.038614485803 1071.3052390070936 1316.8638707663279],[320.3299255371094 1090.182373046875 758.6658325195312 1204.54931640625],0.7243466973304749,A401,None
86,1.0,[3.0818295942141276 167.4295827847784 1071.7546074614447 1328.8149965506632],[317.9388427734375 1093.1136474609375 755.3161010742188 1216.29931640625],0.7486029267311096,A401,None
87,1.0,[5.1394173194044015 177.37642209589626 1072.4196647458946 1338.2765817655197],[314.6291198730469 1094.8992919921875 754.073974609375 1221.281982421875],0.7645851969718933,HND,None
88,1.0,[4.696010887746979 185.09763654199264 1072.6314268280646 1341.5681260458255],[315.15582275390625 1100.4100341796875 756.5288696289062 1222.9024658203125],0.7566608190536499,Aeco1,None
89,1.0,[5.0908225440825845 189.52304092833106 1072.7039146970658 1342.6918845946714],[316.1725158691406 1098.8388671875 757.8441162109375 1225.5694580078125],0.7674625515937805,A401,None
90,1.0,[4.662601210597586 193.53707654692937 1072.5769156129843 1343.8547883308433],[314.4180908203125 1102.8712158203125 757.127197265625 1227.6121826171875],0.7427680492401123,EERE01,None
91,1.0,[3.6926578595885076 195.47213188328476 1072.5842201475061 1344.5536987562132],[314.5199890136719 1104.0975341796875 758.3831787109375 1228.969970703125],0.736638605594635,A401,None
92,1.0,[4.151693904376884 196.72745713918357 1073.1951196873902 1345.065065872629],[313.7341003417969 1104.464111328125 756.6602783203125 1229.72216796875],0.7313028573989868,e01,None
93,1.0,[3.7618277086047556 198.77104218798104 1072.8826026382285 1345.4009738679417],[312.8323669433594 1104.6617431640625 756.0177612304688 1229.59423828125],0.7194781303405762,ec01,None
94,1.0,[3.8713458785438206 196.91548751160565 1072.955395905537 1343.4315630002566],[314.6291198730469 1105.591552734375 757.3207397460938 1231.0283203125],0.7117254734039307,A401,None
95,1.0,[2.613095153961922 181.2087158060242 1072.0245900601424 1336.2025291876316],[318.7178649902344 1101.2926025390625 758.07421875 1228.661865234375],0.7574413418769836,B001,None
96,1.0,[1.9475477754951953 175.44312590813308 1071.375976313638 1334.7469166657443],[320.3469543457031 1100.797119140625 758.1154174804688 1227.9600830078125],0.7581750750541687,A001,None
97,1.0,[1.6692114826925035 172.91122578922932 1071.339192898985 1335.20437994388],[322.40679931640625 1099.7513427734375 759.2810668945312 1226.5042724609375],0.7646857500076294,AW401,None
98,1.0,[2.587187603337611 183.70849292041737 1072.910780741689 1340.6855165430184],[320.82879638671875 1098.743408203125 759.3804931640625 1226.2716064453125],0.7659741044044495,BKD01,None
99,1.0,[1.646261807308747 178.4800281481572 1071.9862127221836 1340.148404212277],[322.1546630859375 1098.516357421875 759.1155395507812 1225.3209228515625],0.7730892300605774,e01,None
