frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
37,1.0,[1.3579973094340971 330.02996282011054 1021.8492438250623 1254.077266200642],[316.2331237792969 1042.6351318359375 743.39306640625 1187.031005859375],0.7545670866966248,OSZAvO9,None
38,1.0,[1.3404726412987316 330.18571238629033 1021.7780989195646 1254.0694322873283],[315.6671447753906 1043.6275634765625 743.8324584960938 1185.910400390625],0.7517796754837036,06ZAUO9,None
40,1.0,[1.4781016914056977 330.12753762571907 1021.9046386294688 1253.2488489574575],[315.2545166015625 1042.5758056640625 744.5587158203125 1182.9595947265625],0.7414539456367493,06ZaO9,None
41,1.0,[1.4438346759302476 330.2606085141541 1021.862413799145 1253.2560227827153],[315.978515625 1042.654296875 744.4844970703125 1184.0498046875],0.7477465271949768,06ZAUO9l,None
42,1.0,[1.4682768553644792 331.40911889118803 1021.9200511959335 1254.0532962588945],[316.5489807128906 1043.032958984375 742.9951171875 1185.281005859375],0.7538915872573853,06ZAUO9k,None
43,1.0,[1.459869504489916 331.95007286871675 1021.8991112536405 1254.3046103074794],[316.81622314453125 1043.2701416015625 743.17822265625 1185.0479736328125],0.7533731460571289,OGZAVO9k,None
44,1.0,[1.5751994737898372 331.3881177422996 1022.0346167203031 1253.989813130042],[316.2845764160156 1042.5283203125 743.8515625 1185.1341552734375],0.7505567073822021,s,None
45,1.0,[1.6405546044832704 330.1341253554165 1022.1284740759077 1253.2658745103718],[317.8907775878906 1043.2515869140625 743.9974975585938 1182.6197509765625],0.7450644969940186,O6ZAVO9,None
46,1.0,[1.6694446480540819 329.11491831093036 1022.2975989533053 1252.9683062239972],[318.1950988769531 1043.7593994140625 745.740234375 1180.473876953125],0.7326235771179199,06ZAU09,None
47,1.0,[1.7173277948458576 327.86462848899174 1022.4468601114593 1252.3982862172502],[318.99884033203125 1044.4910888671875 745.8860473632812 1179.1951904296875],0.7287017107009888,06ZAV09,None
48,1.0,[1.6512883019470905 327.1048856590104 1022.5491732126375 1252.2111763561675],[317.4339294433594 1043.2818603515625 744.523193359375 1181.5689697265625],0.7353048920631409,06ZAU09,None
49,1.0,[1.3814349892137443 326.6751611237037 1022.4734826991892 1252.3864931572364],[316.9089660644531 1043.4268798828125 744.2525024414062 1182.4664306640625],0.738419771194458,06ZAVO9l,None
50,1.0,[1.4187125063170924 325.38161932579123 1022.7546886498789 1251.9101412470295],[316.0850830078125 1042.3985595703125 744.9735717773438 1182.2947998046875],0.737324059009552,06ZAVO9,None
51,1.0,[1.4511665169104049 325.1859614881734 1022.8374551511877 1251.7681333440757],[316.66680908203125 1042.5615234375 743.2699584960938 1174.5516357421875],0.7206809520721436,Z06ZAU09,None
52,1.0,[1.5260126408095402 326.6459159302397 1022.8697480910237 1252.5184625588913],[318.1131591796875 1045.0909423828125 742.3262329101562 1174.6453857421875],0.7315158247947693,S06ZAU09,None
53,1.0,[1.3278465112899767 328.1598030252443 1022.5823064527716 1253.0316309944265],[318.27117919921875 1043.5650634765625 742.9189453125 1170.81494140625],0.7155696153640747,06ZAU09,None
54,1.0,[1.2619579407702872 329.682087994014 1022.5450361879725 1253.3008530339587],[317.1236572265625 1043.2110595703125 743.2057495117188 1173.504638671875],0.719110906124115,06ZAU09,None
55,1.0,[1.2495150577954632 329.6845731023753 1022.4903175442685 1252.9189387628978],[316.8067932128906 1042.46240234375 742.3997192382812 1173.32421875],0.7186719179153442,206ZAU09,None
56,1.0,[1.1757906269701834 330.7029978098764 1022.4807306315382 1253.1404200102513],[316.08453369140625 1044.22998046875 742.475830078125 1177.842041015625],0.714577853679657,a,None
57,1.0,[1.183487903863238 331.0274327115628 1022.6017852659542 1252.888477651211],[316.7160339355469 1045.13232421875 742.5441284179688 1174.740234375],0.7291539907455444,G06ZAU09,None
58,1.0,[1.0602949416013416 330.9151980299869 1022.5956718396011 1252.6204842970735],[315.7458801269531 1044.09228515625 742.8739624023438 1178.3258056640625],0.7152140140533447,E,None
59,1.0,[1.023200262374644 329.9652622962946 1022.5966458734749 1252.313686693755],[316.667724609375 1043.4144287109375 744.3017578125 1182.1142578125],0.7373557090759277,406ZAUO9,None
61,1.0,[1.60509836437393 328.7472687165746 1023.0257700290289 1252.074116227138],[319.9449157714844 1045.122802734375 744.347900390625 1179.580078125],0.735023558139801,a,None
63,1.0,[1.6314279119528692 329.5681288994649 1023.0923342454003 1252.8352186474685],[318.35418701171875 1043.491455078125 744.4356689453125 1174.5908203125],0.7224999070167542,06ZAU09,None
64,1.0,[1.423680375595609 330.18378555647575 1023.0640405165656 1253.1214795838246],[319.86236572265625 1044.8497314453125 744.4198608398438 1177.9454345703125],0.7273120880126953,06ZAU09,None
65,1.0,[1.1659231534800938 329.29024126359496 1022.9215632624692 1252.8387443881354],[317.8299865722656 1043.9696044921875 743.738525390625 1181.33984375],0.7365801334381104,06ZAUO9,None
66,1.0,[1.2106282228896816 329.4095727702186 1023.0356114403555 1253.1862074847888],[319.99859619140625 1045.30615234375 742.341064453125 1180.6534423828125],0.7388545870780945,7,None
67,1.0,[1.2147538695954267 329.54047652468114 1022.9959857334345 1253.1144562770783],[319.66937255859375 1044.3900146484375 744.9290771484375 1182.410888671875],0.7405228614807129,06ZAU09,None
68,1.0,[1.2929324084476548 330.8572261755456 1023.0864843669054 1253.599037284571],[319.2444763183594 1044.273193359375 746.1348876953125 1181.953857421875],0.735217809677124,06ZAUD9,None
70,1.0,[1.292509955848061 329.9961895144365 1023.1153633653271 1253.1863052597655],[317.9872741699219 1043.624267578125 742.4945068359375 1183.3538818359375],0.7457121014595032,06ZAU09,None
71,1.0,[1.2461073334338266 329.466649340493 1023.1666405879907 1253.494771824982],[317.7620544433594 1042.9765625 741.9695434570312 1184.0040283203125],0.747326672077179,O6ZAV09,None
72,1.0,[1.5542250082706346 328.8267514586455 1023.5402684554929 1253.6435993779794],[319.0982666015625 1043.3094482421875 741.5675048828125 1181.8133544921875],0.7428901195526123,06ZAV09,None
73,1.0,[1.8948137894903425 328.7002266582769 1023.8429590871872 1253.4816760801073],[320.2153625488281 1044.1334228515625 743.0011596679688 1182.0704345703125],0.7419812083244324,O6ZAVO9,None
74,1.0,[2.0462698571624856 329.9741735298385 1024.0091778330818 1254.0798687524152],[319.9471435546875 1044.0738525390625 743.3382568359375 1182.445556640625],0.7428172826766968,O6ZAUO9,None
75,1.0,[1.970793117727169 330.10490125289544 1024.0498898893288 1253.680876979298],[320.162109375 1044.727783203125 743.33642578125 1181.221923828125],0.740045964717865,O06ZAV09,None
76,1.0,[1.6169821832810953 329.5219197888771 1023.9048213908316 1253.0549703350537],[318.6676025390625 1044.424560546875 744.5423583984375 1181.78369140625],0.7375227212905884,06ZAU09,None
77,1.0,[1.4482529746294404 328.7085895243984 1023.9330740262496 1252.6367467966681],[317.895263671875 1043.7506103515625 745.09130859375 1182.4859619140625],0.7407165169715881,G06ZAVO9l,None
78,1.0,[1.7785830123322626 329.92430838320917 1024.1915056823116 1253.2824162442273],[320.54229736328125 1043.9429931640625 742.8946533203125 1181.966796875],0.7424636483192444,O6ZAVO9,None
79,1.0,[1.9230799862482968 330.6480301053667 1024.3574025172222 1253.7821822985575],[318.2420654296875 1042.7314453125 744.6207275390625 1184.5360107421875],0.7453257441520691,s,None
80,1.0,[1.8868742774718612 330.0807796416025 1024.3405603108113 1253.0920625366502],[317.6201477050781 1043.3709716796875 746.1956787109375 1185.2154541015625],0.7433576583862305,D6ZAVO9,None
81,1.0,[1.724412193607293 328.15175920663347 1024.4398638005714 1251.9854509982645],[318.09228515625 1043.376220703125 745.2514038085938 1184.169677734375],0.7442717552185059,rr,None
82,1.0,[1.4429698419389752 329.1110748335756 1024.3523045990676 1252.5344703763112],[317.9953918457031 1043.0567626953125 745.5488891601562 1183.40673828125],0.743354320526123,G06ZAVO9,None
83,1.0,[1.4494107459362908 329.26342124589655 1024.3914778285791 1252.6330129474677],[318.6953430175781 1043.41455078125 744.9164428710938 1183.0196533203125],0.7446063160896301,fr,None
84,1.0,[1.5298274394525038 328.8157264056006 1024.5876731410442 1252.4102428681197],[318.6907653808594 1043.9368896484375 744.2847290039062 1183.6534423828125],0.746065616607666,fr,None
85,1.0,[1.3739542391254531 329.380511806885 1024.4256358838393 1252.4903230413006],[318.46673583984375 1044.294921875 744.4921875 1183.5546875],0.7477782368659973,06ZAVO9,None
86,1.0,[1.3680637509249323 330.0632723469027 1024.3766837544633 1252.4966408742878],[317.7705383300781 1044.3548583984375 744.7062377929688 1184.0587158203125],0.7486162185668945,306ZaO9,None
87,1.0,[1.4471116416540895 330.73295727581984 1024.4793800409122 1252.5121973697976],[317.4782409667969 1044.387451171875 744.29150390625 1184.174560546875],0.7499476671218872,G06ZMLO9,None
88,1.0,[1.754180723475315 331.37896274847213 1024.990202392658 1253.1655038857568],[317.7715759277344 1043.7568359375 744.0280151367188 1185.1651611328125],0.7504786252975464,06ZAVO9,None
89,1.0,[1.7361827739723594 330.39502116190874 1025.3862538181195 1253.256564836732],[318.64398193359375 1043.9930419921875 743.43701171875 1182.99169921875],0.7488395571708679,G06ZAU09,None
90,1.0,[1.8040512560825732 330.3925105991571 1025.5330807986463 1253.7416447554046],[318.43304443359375 1044.08056640625 742.9119873046875 1183.4688720703125],0.749126672744751,306ZAVO9,None
91,1.0,[1.9071461341175109 330.25980194980326 1025.5891981284888 1253.5618300860215],[319.4644775390625 1044.606201171875 740.9608154296875 1183.8634033203125],0.7545085549354553,06ZAUO9,None
92,1.0,[1.9957571920817827 327.9919711706454 1025.7507739864704 1252.5501764570083],[318.44403076171875 1044.276123046875 741.9637451171875 1185.0264892578125],0.753589928150177,306ZAULO9,None
93,1.0,[2.039999230082344 327.43162083380207 1025.7200001343467 1252.4620212704313],[317.63067626953125 1044.396728515625 741.5343627929688 1185.5391845703125],0.7549513578414917,D6ZaLO9,None
94,1.0,[1.9393847276934935 328.2619661408498 1025.569343103436 1252.7640877111157],[316.6911315917969 1043.736328125 742.237060546875 1185.8662109375],0.7539077997207642,D6ZAULO9,None
95,1.0,[1.958661667469812 327.4860008225185 1025.7311272335214 1252.259460403158],[317.2181396484375 1044.10400390625 742.0969848632812 1185.651123046875],0.7523877024650574,GOSZMO9,None
97,1.0,[2.0021509414307275 329.2746429071678 1026.0032465965285 1253.8225389422612],[318.4888000488281 1044.71240234375 743.1336059570312 1183.0496826171875],0.7517454028129578,06ZAV09,None
98,1.0,[2.0755296391556612 329.5751705033222 1026.1948720123019 1254.16279195369],[318.3049621582031 1045.6268310546875 742.9110717773438 1182.58740234375],0.7494170665740967,06ZAV09,None
99,1.0,[1.9003352084090466 330.3734902089128 1026.072385425412 1254.5662910305382],[318.4389953613281 1044.7664794921875 741.1676025390625 1182.0567626953125],0.7487364411354065,06ZAU09,None
