frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
28,1.0,[11.3657798252259 290.9690466414197 1074.637050825466 1235.8020441152448],[366.0601501464844 979.6510620117188 762.7027587890625 1109.9744873046875],0.7811529636383057,STUNA37,None
29,1.0,[10.405403106373342 290.9692854357832 1074.3794343297438 1235.9606171673302],[364.2715759277344 979.002197265625 763.60546875 1112.542236328125],0.7794759273529053,STUNAVI7,None
30,1.0,[10.364050197086158 290.65401873511985 1074.5513412743808 1235.3820936858974],[369.2687072753906 976.9315795898438 762.9970703125 1112.810791015625],0.7811673283576965,KSTONA37,None
31,1.0,[11.067969434535485 290.3338957172871 1074.9334067863265 1234.7653337781069],[366.5049133300781 979.7781372070312 762.5502319335938 1110.265625],0.7778820991516113,STONA477,None
32,1.0,[11.152368610857025 290.34688139728763 1074.9920916159267 1234.3709249815554],[366.2291564941406 979.5062866210938 763.250244140625 1110.2449951171875],0.7774147391319275,STONA437,None
33,1.0,[11.478168497331126 290.76540163643415 1075.1250629314022 1234.9403416333657],[366.6623840332031 979.5349731445312 762.2862548828125 1110.9251708984375],0.7774226665496826,51NA37,None
34,1.0,[10.776389659402753 290.7349323421855 1074.7964569512237 1235.0114113071018],[369.8511657714844 976.1358032226562 762.3331298828125 1112.941162109375],0.7833033800125122,ASTONALI7,None
35,1.0,[9.647831219267346 290.8611753295463 1074.293249358841 1235.537447678522],[369.04998779296875 976.8502807617188 762.6828002929688 1112.711181640625],0.7800382971763611,ASTONALIZ,None
36,1.0,[9.936274106855649 291.1659581789522 1074.5988570951963 1236.2751598953041],[364.3179931640625 979.049560546875 763.34033203125 1111.327880859375],0.7797951102256775,STONAIZ,None
37,1.0,[10.62008075104734 290.31703369110824 1074.9635160525354 1235.4714799288713],[363.9287109375 977.3820190429688 763.8429565429688 1112.2142333984375],0.7842397093772888,STANAL37,None
38,1.0,[11.24888814715257 289.9175596717436 1075.0385889099412 1234.9384113315823],[365.20330810546875 979.1138916015625 764.5481567382812 1109.7431640625],0.7832270860671997,STONA37,None
39,1.0,[11.74849425165064 288.84086962008246 1075.7222737559673 1234.9201329799162],[365.8818054199219 980.08544921875 763.3854370117188 1108.8673095703125],0.7820574641227722,STONA437,None
40,1.0,[11.006977515725225 289.8334924016302 1075.0910228098269 1234.9787472984335],[364.0743713378906 977.67333984375 763.3875732421875 1114.3765869140625],0.7802327275276184,STRAVI7,None
41,1.0,[10.174955989925252 290.28020180247506 1074.7259073492773 1234.8471960888555],[365.5575256347656 977.0112915039062 763.566650390625 1113.427734375],0.7788528800010681,ST17,None
42,1.0,[10.338395584632963 290.62651777184294 1074.8960298540003 1234.9705458968851],[367.9924621582031 977.1633911132812 762.4049072265625 1113.811279296875],0.7795644998550415,BSTONA37,None
43,1.0,[10.51298475193687 290.5393949725404 1074.870973262507 1235.039277583441],[366.5174560546875 980.1373901367188 763.2068481445312 1112.5367431640625],0.7751488089561462,STONA37,None
44,1.0,[10.327776789464906 289.77327805930724 1074.6571942469425 1234.2817068288236],[366.4919128417969 980.61767578125 763.6205444335938 1109.1507568359375],0.77958083152771,STONA137,None
45,1.0,[9.900388933410227 289.38608156695227 1074.29237432822 1233.420077091928],[363.3218994140625 977.5870971679688 764.3032836914062 1110.351318359375],0.7850877046585083,51NAL37,None
46,1.0,[9.728401886143388 290.44329908713496 1074.2513966962806 1234.7304319839677],[363.6843566894531 977.9908447265625 763.529541015625 1112.0240478515625],0.7839521765708923,STONA437,None
47,1.0,[9.229090476308897 291.23981431085434 1074.19945328007 1236.178557017574],[363.1092224121094 978.626953125 762.3358154296875 1112.331298828125],0.7812364101409912,51NA37,None
48,1.0,[8.831770700428478 291.17833331375266 1074.1178190510373 1236.372815286924],[363.062255859375 978.9025268554688 762.24609375 1113.63623046875],0.7806050181388855,STANA437,None
49,1.0,[8.444639953420165 291.04535879746294 1074.059582464674 1236.5037152712862],[367.8280334472656 975.8159790039062 762.0575561523438 1111.932861328125],0.7869466543197632,MSTONALIZ,None
50,1.0,[9.23349763991348 290.9682310026298 1074.5117526607055 1236.8959765457319],[362.6509094238281 977.2203369140625 763.2804565429688 1112.044921875],0.7862339019775391,STNA137,None
51,1.0,[9.405603615882114 290.78661980318816 1074.5751969503126 1236.7578162632446],[364.37091064453125 979.1364135742188 762.8471069335938 1110.3485107421875],0.7842057347297668,STONA437,None
52,1.0,[9.812577415616943 290.4424524008544 1074.718991470399 1236.2309875013568],[364.7794189453125 979.0313110351562 763.0732421875 1111.2447509765625],0.7809471487998962,STONA137,None
53,1.0,[9.72438889228738 290.75191310306354 1074.5320183607244 1236.492026546686],[367.79498291015625 977.5274047851562 762.2649536132812 1112.163330078125],0.7803217172622681,RSTONAVI7,None
54,1.0,[8.432284610622219 290.72159179997647 1073.8287811162322 1236.7168242786372],[362.249267578125 979.5016479492188 762.7337036132812 1112.52001953125],0.7802032232284546,STUNA137,None
55,1.0,[8.510122388506602 290.1083248589731 1073.8113263122664 1235.4893815279916],[362.15313720703125 978.863525390625 763.415283203125 1112.41845703125],0.7825528383255005,STUNA137,None
56,1.0,[9.534975197168365 289.2673282597543 1074.1881525190138 1234.1483758109912],[363.0575866699219 976.8607177734375 763.2025146484375 1112.1639404296875],0.7867429852485657,ST177,None
57,1.0,[9.045886508353647 289.23407893731763 1073.9626121550968 1234.1713824575613],[361.3200988769531 976.2009887695312 762.7053833007812 1111.7044677734375],0.7867787480354309,STNA37,None
58,1.0,[7.553762148036867 289.21298552690837 1073.3480089793816 1233.966574612032],[360.54730224609375 977.8096313476562 763.5421142578125 1112.8651123046875],0.7869840860366821,STONA137,None
59,1.0,[6.371462534825241 289.20427665400723 1073.190199224441 1233.8122170375323],[361.5289306640625 979.267822265625 762.4630737304688 1112.69970703125],0.7839800715446472,1NA437,None
60,1.0,[7.8821425027796295 289.96599652196335 1074.7787256971237 1236.2726771595926],[362.52154541015625 979.9874267578125 762.148681640625 1112.9063720703125],0.7804040312767029,STONAVI7,None
61,1.0,[8.515850485358442 289.57969237949084 1075.5323666522506 1236.9418092258093],[362.3070373535156 981.141357421875 763.662109375 1111.73291015625],0.7753829956054688,STONA137,None
62,1.0,[8.677653027909173 289.23816792036473 1075.8613830184252 1237.2375651845268],[361.6321105957031 979.8006591796875 763.32861328125 1110.609375],0.7781821489334106,STNA437,None
63,1.0,[8.513812470663652 288.56824729109854 1075.831352753485 1237.0634499554621],[362.39666748046875 980.1150512695312 763.0997314453125 1111.0145263671875],0.7817045450210571,STRA437,None
64,1.0,[8.329224091237165 288.51650482101826 1075.7223965015987 1237.2514766787572],[361.0956115722656 979.60107421875 763.8490600585938 1111.5325927734375],0.7796249985694885,STONA137,None
65,1.0,[7.995120720800742 288.6934868484719 1075.4174080561902 1237.4652490211065],[361.922607421875 979.7780151367188 763.6417846679688 1111.19921875],0.7800668478012085,STONA137,None
66,1.0,[7.559214846069494 288.8348991772976 1075.2837844159976 1237.3939095226879],[361.10577392578125 979.5380859375 761.5968017578125 1111.2139892578125],0.7786605358123779,STONA137,None
67,1.0,[7.485037098588464 288.87835286435273 1075.4959131825328 1237.2987406344587],[365.1098327636719 977.0527954101562 754.6661376953125 1111.0364990234375],0.7848623991012573,STONA117,None
68,1.0,[7.126518691535011 289.4720147537523 1075.6732672710368 1238.3948982268969],[361.2089538574219 976.4376220703125 753.3812255859375 1109.9918212890625],0.7863222360610962,BSTONAIZ,None
69,1.0,[6.612511715265327 289.53169400103656 1075.7007058177503 1238.9075545208227],[361.1803894042969 978.1334838867188 753.7862548828125 1109.55908203125],0.7824781537055969,RSTONAL37,None
70,1.0,[6.631933856951605 289.2742088066063 1075.8703720385838 1238.7963552576164],[362.31903076171875 977.9783935546875 753.4506225585938 1109.78173828125],0.7841660976409912,MSTONA137,None
71,1.0,[6.793607179416654 288.66313293555095 1076.1702908863863 1238.460297625018],[364.579833984375 977.885009765625 753.7018432617188 1109.301025390625],0.7847230434417725,ASTNAI7,None
72,1.0,[6.485640360124194 288.28979535129935 1076.2212667865833 1238.7628379301582],[362.560546875 977.1644897460938 754.78125 1108.139404296875],0.7869839072227478,RSTONAL37,None
73,1.0,[5.695663201152456 288.1603943689515 1076.192250301651 1238.9426458195185],[360.21478271484375 979.4434204101562 756.0050048828125 1107.8489990234375],0.7780348062515259,BSTONA137,None
74,1.0,[5.714627438392881 288.43132150992614 1076.5769614101546 1239.4234069640552],[355.9748840332031 981.1041870117188 756.6929321289062 1109.53173828125],0.7767016887664795,STONA437,None
75,1.0,[6.3818948447636785 288.2846931263987 1077.0430573993513 1239.2782609608814],[358.6915283203125 981.7131958007812 755.9300537109375 1110.5556640625],0.7766488790512085,STONA37,None
76,1.0,[6.181146800087959 288.00919097559915 1077.120556330141 1238.721675224759],[359.3770751953125 982.3174438476562 755.4717407226562 1110.1934814453125],0.7776519656181335,BSTONAL37,None
77,1.0,[5.619565162600111 287.79655692562403 1077.0727212369798 1238.7005176934804],[358.4537658691406 981.6661376953125 755.6295776367188 1109.9263916015625],0.7782295346260071,STONA437,None
78,1.0,[4.824197191773237 287.625232461283 1076.8821826758533 1238.5702719330882],[358.24237060546875 981.4312133789062 756.9239501953125 1109.7210693359375],0.7759528160095215,BSTONAL37,None
79,1.0,[4.446204789025842 288.0321559327706 1077.2093513580248 1238.9120284551532],[360.1260681152344 980.7425537109375 754.78662109375 1110.8690185546875],0.7739116549491882,ASTONA437,None
80,1.0,[4.447819778544044 287.9735818349395 1077.629472196101 1237.966712906983],[359.8968200683594 980.5838012695312 753.9318237304688 1112.7833251953125],0.7721096277236938,MSTONA437,None
81,1.0,[4.713404499907483 288.5075320084571 1077.7488222676197 1238.0138154342483],[361.7860107421875 982.0874633789062 754.9046630859375 1112.6044921875],0.7697120308876038,STONAL37,None
82,1.0,[4.881171326122399 288.43896919943035 1077.83143278661 1237.860047131472],[361.8833312988281 982.9498901367188 755.063232421875 1111.1884765625],0.7712773680686951,STONA437,None
83,1.0,[5.576006947825817 288.12616849139556 1078.022625559697 1237.5001270589323],[361.47857666015625 982.0164184570312 755.9826049804688 1110.8914794921875],0.7748174071311951,STONAL37,None
84,1.0,[5.67405342678137 288.050662132376 1077.991805849486 1237.8564753181547],[359.1005859375 981.8948364257812 757.721923828125 1110.5091552734375],0.7694434523582458,KSTONA37,None
85,1.0,[5.9664135321410185 288.5055600765626 1078.1366614737485 1238.3892853208604],[360.24664306640625 982.2213134765625 755.1559448242188 1111.874267578125],0.7723703980445862,RSTONA437,None
86,1.0,[6.638041767126538 288.9860955693925 1078.2204149335525 1238.7603007796074],[360.98016357421875 982.3698120117188 755.6004638671875 1111.9857177734375],0.7702579498291016,MSTONA437,None
87,1.0,[6.621215485143125 289.1800440928535 1077.8977595410247 1238.5891185253126],[360.1284484863281 982.1942749023438 756.5400390625 1112.89892578125],0.7686337828636169,KSTONAIZ,None
88,1.0,[6.273467383437833 288.89290617873905 1077.6775211400745 1238.4177805498066],[360.57037353515625 981.8889770507812 755.31396484375 1111.833740234375],0.7749009132385254,KSTONA1437,None
89,1.0,[5.414299689409859 288.3290073980421 1077.3470699253708 1238.3904320358974],[359.2601623535156 981.5729370117188 756.6694946289062 1109.2384033203125],0.7754712700843811,BSTONALAZ,None
90,1.0,[5.731188504769875 288.08373896405675 1077.5345937740744 1238.4102409657542],[359.2367248535156 981.9573364257812 755.244140625 1109.3887939453125],0.7779799103736877,STONAL37,None
91,1.0,[6.734048518148029 288.51180126251285 1078.0384593211968 1238.7148056530727],[358.75653076171875 981.4185791015625 754.5097045898438 1112.057373046875],0.7740530371665955,STONAL37,None
92,1.0,[6.879875853682734 288.89301652575824 1078.0634730521415 1238.9927334195052],[359.83392333984375 982.6359252929688 757.0946044921875 1112.2637939453125],0.7656269073486328,RSTONA437,None
93,1.0,[7.203549510036737 289.2174841947656 1078.052354209492 1239.0824368980923],[358.7080078125 982.239990234375 757.7003173828125 1112.63232421875],0.7650479674339294,BSTONA437,None
94,1.0,[6.938853492723297 289.14018995770346 1077.8665603165268 1238.9511156620524],[360.1534423828125 982.1575927734375 756.0604248046875 1113.1578369140625],0.7682037949562073,STONA137,None
95,1.0,[6.649999484353771 288.99307686670807 1077.8362712592861 1239.0984593632638],[358.4095458984375 982.995849609375 755.181396484375 1110.7177734375],0.7737042903900146,BSTNA137,None
96,1.0,[6.546187956373615 288.82159904232316 1077.7197260274593 1239.0815736890447],[357.0487976074219 982.0400390625 755.1580810546875 1110.2303466796875],0.777023196220398,STANAL37,None
97,1.0,[6.63177563016427 289.2714618250357 1077.7171302225029 1240.2406284902831],[357.5438232421875 982.9832153320312 754.3766479492188 1110.7552490234375],0.774054765701294,STONA437,None
98,1.0,[6.58480137086724 288.9675368631819 1077.6054635449586 1240.1145172288327],[357.0699462890625 982.354248046875 754.56591796875 1111.0330810546875],0.7760648727416992,STONAL37,None
99,1.0,[6.445501003301388 288.7016743747629 1077.513464023837 1240.1292320618509],[357.7859802246094 982.2152709960938 754.9026489257812 1112.293212890625],0.7757489681243896,STANA37,None
